time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-17T19:45:11,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0209,5609,0,5609,1445,1445,7054,6.5222,0.5,0.05,3.0,USD,0.0071395
2026-06-17T19:45:12,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0051,4955,0,4955,1375,1375,6330,6.6237,0.5,0.05,3.0,USD,0.0066025
2026-06-17T19:45:12,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0228,4842,0,4842,1228,1228,6070,6.701,0.5,0.05,3.0,USD,0.006105
2026-06-17T19:45:13,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0178,5185,0,5185,1418,1418,6603,7.6165,0.5,0.05,3.0,USD,0.0068465
2026-06-17T19:45:18,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0563,4586,0,4586,1178,1178,5764,6.4161,0.5,0.05,3.0,USD,0.005827
2026-06-17T19:45:18,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_1116,5121,0,5121,1409,1409,6530,6.4133,0.5,0.05,3.0,USD,0.0067875
2026-06-17T19:45:19,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026,4856,0,4856,1345,1345,6201,6.0371,0.5,0.05,3.0,USD,0.006463
2026-06-17T19:45:19,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0501,5300,0,5300,1530,1530,6830,7.3865,0.5,0.05,3.0,USD,0.00724
2026-06-17T19:45:25,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0035,4967,0,4967,1460,1460,6427,6.7641,0.5,0.05,3.0,USD,0.0068635
2026-06-17T19:45:25,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0028,4868,0,4868,1557,1557,6425,7.3031,0.5,0.05,3.0,USD,0.007105
2026-06-17T19:45:25,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0057,5089,0,5089,1572,1572,6661,6.6808,0.5,0.05,3.0,USD,0.0072605
2026-06-17T19:45:25,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0062,4825,0,4825,1381,1381,6206,6.4921,0.5,0.05,3.0,USD,0.0065555
2026-06-17T19:45:31,V8.rewrite_summary.gemini3_flash_preview_minimal.expand_length.factuality_chase,gemini,gemini-3-flash-preview,laysumm_elife_0062:expand:1,3550,0,3550,1098,1098,4648,5.1563,0.5,0.05,3.0,USD,0.005069
2026-06-17T19:45:32,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0188,4820,0,4820,1495,1495,6315,6.9421,0.5,0.05,3.0,USD,0.006895
2026-06-17T19:45:33,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0163,4478,0,4478,1465,1465,5943,7.5849,0.5,0.05,3.0,USD,0.006634
2026-06-17T19:45:33,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0070,6206,0,6206,1934,1934,8140,8.1238,0.5,0.05,3.0,USD,0.008905
2026-06-17T19:45:38,V8.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0189,4796,0,4796,1541,1541,6337,7.6573,0.5,0.05,3.0,USD,0.007021
