time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-16T19:55:58,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk0,2170,0,2170,1344,1344,3514,26.1284,0.4,0.1,1.6,USD,0.0030184
2026-06-16T19:55:58,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk0,1940,0,1940,1939,1939,3879,26.6877,0.4,0.1,1.6,USD,0.0038784
2026-06-16T19:55:58,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk0,1962,0,1962,1259,1259,3221,26.866,0.4,0.1,1.6,USD,0.0027992
2026-06-16T19:56:01,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk0,2450,0,2450,1422,1422,3872,29.6712,0.4,0.1,1.6,USD,0.0032552
2026-06-16T19:56:04,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk0,2133,0,2133,1526,1526,3659,32.276,0.4,0.1,1.6,USD,0.0032948
2026-06-16T19:56:04,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk0,2058,0,2058,1574,1574,3632,32.8315,0.4,0.1,1.6,USD,0.0033416
2026-06-16T19:56:08,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk0,2094,0,2094,1726,1726,3820,36.3996,0.4,0.1,1.6,USD,0.0035992
2026-06-16T19:56:11,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk0,2256,0,2256,1904,1904,4160,39.3429,0.4,0.1,1.6,USD,0.0039488
2026-06-16T19:56:11,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk1,2481,0,2481,858,858,3339,10.1256,0.4,0.1,1.6,USD,0.0023652
2026-06-16T19:56:13,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk1,2000,0,2000,738,738,2738,15.2329,0.4,0.1,1.6,USD,0.0019808
2026-06-16T19:56:15,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk1,2277,0,2277,793,793,3070,17.9138,0.4,0.1,1.6,USD,0.0021796
2026-06-16T19:56:21,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk1,1970,0,1970,1405,1405,3375,23.0218,0.4,0.1,1.6,USD,0.003036
2026-06-16T19:56:22,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk1,1801,0,1801,1390,1390,3191,17.984,0.4,0.1,1.6,USD,0.0029444
2026-06-16T19:56:24,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk2,2378,0,2378,957,957,3335,12.9816,0.4,0.1,1.6,USD,0.0024824
