time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-18T03:27:37,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209,6257,6144,113,1163,1163,7420,12.8788,0.4,0.1,1.6,USD,0.0025204
2026-06-18T03:27:39,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501,6488,0,6488,1345,1345,7833,15.1795,0.4,0.1,1.6,USD,0.0047472
2026-06-18T03:27:41,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0457,5901,0,5901,1093,1093,6994,16.6957,0.4,0.1,1.6,USD,0.0041092
2026-06-18T03:27:41,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285,5149,0,5149,1095,1095,6244,16.7846,0.4,0.1,1.6,USD,0.0038116
2026-06-18T03:27:50,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563,5847,0,5847,1309,1309,7156,13.2859,0.4,0.1,1.6,USD,0.0044332
2026-06-18T03:27:51,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_1116,6337,0,6337,1340,1340,7677,12.1281,0.4,0.1,1.6,USD,0.0046788
2026-06-18T03:27:53,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028,5559,0,5559,1151,1151,6710,12.479,0.4,0.1,1.6,USD,0.0040652
2026-06-18T03:27:55,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026,5768,0,5768,1276,1276,7044,13.8882,0.4,0.1,1.6,USD,0.0043488
2026-06-18T03:28:03,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035,5357,0,5357,1010,1010,6367,12.5954,0.4,0.1,1.6,USD,0.0037588
2026-06-18T03:28:06,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0070,5730,0,5730,1129,1129,6859,14.2051,0.4,0.1,1.6,USD,0.0040984
2026-06-18T03:28:06,V9.rewrite_summary.gpt41_mini.expand_length.factuality_chase,openai,gpt-4.1-mini,laysumm_elife_0028:expand:1,4404,4352,52,926,926,5330,13.0565,0.4,0.1,1.6,USD,0.0019376
2026-06-18T03:28:09,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0188,5134,0,5134,1180,1180,6314,14.3405,0.4,0.1,1.6,USD,0.0039416
2026-06-18T03:28:18,V9.rewrite_summary.gpt41_mini.expand_length.factuality_chase,openai,gpt-4.1-mini,laysumm_elife_0028:expand:2,4404,4352,52,926,926,5330,12.1101,0.4,0.1,1.6,USD,0.0019376
2026-06-18T03:28:18,V9.rewrite_summary.gpt41_mini.expand_length.factuality_chase,openai,gpt-4.1-mini,laysumm_elife_0070:expand:1,4725,0,4725,985,985,5710,12.8636,0.4,0.1,1.6,USD,0.003466
2026-06-18T03:28:19,V9.rewrite_summary.gpt41_mini.expand_length.factuality_chase,openai,gpt-4.1-mini,laysumm_elife_0035:expand:1,4352,1024,3328,874,874,5226,16.2987,0.4,0.1,1.6,USD,0.002832
2026-06-18T03:28:21,V9.rewrite_summary.factuality_chase:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0189,4638,0,4638,1019,1019,5657,11.6787,0.4,0.1,1.6,USD,0.0034856
2026-06-18T03:28:29,V9.rewrite_summary.gpt41_mini.expand_length.factuality_chase,openai,gpt-4.1-mini,laysumm_elife_0189:expand:1,3538,0,3538,674,674,4212,8.2472,0.4,0.1,1.6,USD,0.0024936
2026-06-18T03:28:30,V9.rewrite_summary.gpt41_mini.expand_length.factuality_chase,openai,gpt-4.1-mini,laysumm_elife_0070:expand:2,4725,4608,117,985,985,5710,11.9012,0.4,0.1,1.6,USD,0.0020836
2026-06-18T03:28:30,V9.rewrite_summary.gpt41_mini.expand_length.factuality_chase,openai,gpt-4.1-mini,laysumm_elife_0035:expand:2,4352,4224,128,874,874,5226,11.4769,0.4,0.1,1.6,USD,0.001872
