time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-17T15:31:53,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0457:chunk0,2137,0,2137,1413,1413,3550,18.9339,0.4,0.1,1.6,USD,0.0031156
2026-06-17T15:31:54,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk0,2095,0,2095,1418,1418,3513,19.8914,0.4,0.1,1.6,USD,0.0031068
2026-06-17T15:31:56,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk0,2060,0,2060,1567,1567,3627,21.6179,0.4,0.1,1.6,USD,0.0033312
2026-06-17T15:31:56,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk0,2119,0,2119,1571,1571,3690,21.7145,0.4,0.1,1.6,USD,0.0033612
2026-06-17T15:31:56,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563:chunk0,2177,0,2177,1640,1640,3817,21.9737,0.4,0.1,1.6,USD,0.0034948
2026-06-17T15:31:56,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk0,2243,0,2243,1733,1733,3976,22.3239,0.4,0.1,1.6,USD,0.00367
2026-06-17T15:31:58,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk0,2127,0,2127,1559,1559,3686,24.1939,0.4,0.1,1.6,USD,0.0033452
2026-06-17T15:32:07,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk1,2244,0,2244,938,938,3182,10.1138,0.4,0.1,1.6,USD,0.0023984
2026-06-17T15:32:08,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk1,2003,0,2003,1070,1070,3073,11.8649,0.4,0.1,1.6,USD,0.0025132
2026-06-17T15:32:08,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk0,1932,0,1932,1935,1935,3867,33.8908,0.4,0.1,1.6,USD,0.0038688
2026-06-17T15:32:13,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563:chunk1,2323,0,2323,1559,1559,3882,16.5658,0.4,0.1,1.6,USD,0.0034236
2026-06-17T15:32:14,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk1,1796,0,1796,1326,1326,3122,15.5184,0.4,0.1,1.6,USD,0.00284
2026-06-17T15:32:15,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk1,2123,0,2123,1769,1769,3892,19.0899,0.4,0.1,1.6,USD,0.0036796
