time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-19T15:55:55,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk0,2095,0,2095,1189,1189,3284,15.1065,0.4,0.1,1.6,USD,0.0027404
2026-06-19T15:55:58,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk0,2127,0,2127,1474,1474,3601,18.4346,0.4,0.1,1.6,USD,0.0032092
2026-06-19T15:55:59,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk0,2060,0,2060,1569,1569,3629,19.685,0.4,0.1,1.6,USD,0.0033344
2026-06-19T15:56:00,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk0,2119,0,2119,1689,1689,3808,20.1418,0.4,0.1,1.6,USD,0.00355
2026-06-19T15:56:01,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk0,2243,0,2243,1729,1729,3972,21.2108,0.4,0.1,1.6,USD,0.0036636
2026-06-19T15:56:02,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk0,1932,0,1932,1811,1811,3743,22.1219,0.4,0.1,1.6,USD,0.0036704
2026-06-19T15:56:02,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563:chunk0,2177,0,2177,1834,1834,4011,22.3386,0.4,0.1,1.6,USD,0.0038052
2026-06-19T15:56:10,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk1,2144,0,2144,1520,1520,3664,15.8336,0.4,0.1,1.6,USD,0.0032896
2026-06-19T15:56:11,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk1,1796,0,1796,1248,1248,3044,13.3427,0.4,0.1,1.6,USD,0.0027152
2026-06-19T15:56:12,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk1,2003,0,2003,1122,1122,3125,12.2037,0.4,0.1,1.6,USD,0.0025964
2026-06-19T15:56:12,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk1,2244,0,2244,1094,1094,3338,11.8439,0.4,0.1,1.6,USD,0.002648
2026-06-19T15:56:13,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk1,1967,0,1967,1084,1084,3051,11.1853,0.4,0.1,1.6,USD,0.0025212
2026-06-19T15:56:16,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk1,2123,0,2123,1631,1631,3754,16.3838,0.4,0.1,1.6,USD,0.0034588
2026-06-19T15:56:18,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563:chunk1,2323,0,2323,1537,1537,3860,16.3788,0.4,0.1,1.6,USD,0.0033884
2026-06-19T15:56:22,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk2,2068,0,2068,853,853,2921,11.5373,0.4,0.1,1.6,USD,0.002192
2026-06-19T15:56:25,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk2,1942,0,1942,1069,1069,3011,12.1818,0.4,0.1,1.6,USD,0.0024872
2026-06-19T15:56:26,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk2,2030,0,2030,1182,1182,3212,13.8517,0.4,0.1,1.6,USD,0.0027032
