time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-17T07:13:19,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk0,2127,0,2127,1546,1546,3673,20.6448,0.4,0.1,1.6,USD,0.0033244
2026-06-17T07:13:19,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563:chunk0,2177,0,2177,1578,1578,3755,20.8369,0.4,0.1,1.6,USD,0.0033956
2026-06-17T07:13:19,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk0,2060,0,2060,1594,1594,3654,21.1451,0.4,0.1,1.6,USD,0.0033744
2026-06-17T07:13:20,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk0,2243,0,2243,1707,1707,3950,21.3292,0.4,0.1,1.6,USD,0.0036284
2026-06-17T07:13:20,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk0,2095,0,2095,1608,1608,3703,21.3294,0.4,0.1,1.6,USD,0.0034108
2026-06-17T07:13:21,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk0,1932,0,1932,1996,1996,3928,22.6808,0.4,0.1,1.6,USD,0.0039664
2026-06-17T07:13:24,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk0,2119,0,2119,1969,1969,4088,25.5017,0.4,0.1,1.6,USD,0.003998
2026-06-17T07:13:28,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0457:chunk0,2137,0,2137,2045,2045,4182,30.1196,0.4,0.1,1.6,USD,0.0041268
2026-06-17T07:13:30,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk1,2244,0,2244,888,888,3132,9.9219,0.4,0.1,1.6,USD,0.0023184
2026-06-17T07:13:32,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk1,1967,0,1967,1072,1072,3039,11.1864,0.4,0.1,1.6,USD,0.002502
2026-06-17T07:13:34,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk1,1796,0,1796,1385,1385,3181,14.8695,0.4,0.1,1.6,USD,0.0029344
2026-06-17T07:13:34,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563:chunk1,2323,0,2323,1445,1445,3768,15.3841,0.4,0.1,1.6,USD,0.0032412
2026-06-17T07:13:38,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk1,2123,0,2123,1706,1706,3829,18.7262,0.4,0.1,1.6,USD,0.0035788
2026-06-17T07:13:39,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk1,2003,0,2003,1085,1085,3088,14.833,0.4,0.1,1.6,USD,0.0025372
2026-06-17T07:13:40,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk1,2144,0,2144,1867,1867,4011,19.994,0.4,0.1,1.6,USD,0.0038448
2026-06-17T07:13:46,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk2,1942,0,1942,950,950,2892,14.1053,0.4,0.1,1.6,USD,0.0022968
2026-06-17T07:13:47,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0457:chunk1,2244,0,2244,1636,1636,3880,18.9591,0.4,0.1,1.6,USD,0.0035152
2026-06-17T07:13:49,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk2,2272,0,2272,1770,1770,4042,19.3945,0.4,0.1,1.6,USD,0.0037408
2026-06-17T07:13:50,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk2,2068,0,2068,907,907,2975,10.1659,0.4,0.1,1.6,USD,0.0022784
2026-06-17T07:13:50,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0563:chunk2,2225,0,2225,1336,1336,3561,15.5586,0.4,0.1,1.6,USD,0.0030276
2026-06-17T07:13:51,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0501:chunk2,2030,0,2030,1022,1022,3052,12.5542,0.4,0.1,1.6,USD,0.0024472
2026-06-17T07:13:54,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk2,2018,0,2018,1378,1378,3396,16.2956,0.4,0.1,1.6,USD,0.003012
2026-06-17T07:13:55,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_1116:chunk0,2050,0,2050,1305,1305,3355,21.394,0.4,0.1,1.6,USD,0.002908
