time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-07-27T00:28:19,V11.generate_summary.factuality_chase:llama31_8b_instruct_openrouter,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0051,4374,1024,3350,721,721,5095,2.3693,0.02,0.02,0.03,USD,0.00010911
2026-07-27T00:28:19,V11.generate_summary.factuality_chase:llama31_8b_instruct_openrouter,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0563,4013,0,4013,847,847,4860,2.4741,0.02,0.02,0.03,USD,0.00010567
2026-07-27T00:28:19,V11.generate_summary.factuality_chase:llama31_8b_instruct_openrouter,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0209,4718,0,4718,879,879,5597,2.6166,0.02,0.02,0.03,USD,0.00012073
2026-07-27T00:28:19,V11.generate_summary.factuality_chase:llama31_8b_instruct_openrouter,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0285,4553,0,4553,1002,1002,5555,2.8412,0.02,0.02,0.03,USD,0.00012112
2026-07-27T00:28:21,V11.generate_summary.llama31_8b_instruct_openrouter.expand_length.factuality_chase,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0051:expand:1,4071,0,4071,837,837,4908,1.7209,0.02,0.02,0.03,USD,0.00010653
2026-07-27T00:28:21,V11.generate_summary.llama31_8b_instruct_openrouter.expand_length.factuality_chase,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0563:expand:1,3913,0,3913,949,949,4862,1.677,0.02,0.02,0.03,USD,0.00010673
2026-07-27T00:28:21,V11.generate_summary.factuality_chase:llama31_8b_instruct_openrouter,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0228,4518,1536,2982,832,832,5350,1.5759,0.02,0.02,0.03,USD,0.00011532
2026-07-27T00:28:21,V11.generate_summary.llama31_8b_instruct_openrouter.expand_length.factuality_chase,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0209:expand:1,4470,512,3958,967,967,5437,1.9888,0.02,0.02,0.03,USD,0.00011841
2026-07-27T00:28:23,V11.generate_summary.llama31_8b_instruct_openrouter.expand_length.factuality_chase,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0051:expand:2,4187,1024,3163,945,945,5132,1.9459,0.02,0.02,0.03,USD,0.00011209
2026-07-27T00:28:23,V11.generate_summary.llama31_8b_instruct_openrouter.expand_length.factuality_chase,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0563:expand:2,4015,512,3503,1049,1049,5064,2.3192,0.02,0.02,0.03,USD,0.00011177
2026-07-27T00:28:24,V11.generate_summary.llama31_8b_instruct_openrouter.expand_length.factuality_chase,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0209:expand:2,4558,1536,3022,1043,1043,5601,2.3822,0.02,0.02,0.03,USD,0.00012245
2026-07-27T00:28:24,V11.generate_summary.llama31_8b_instruct_openrouter.expand_length.factuality_chase,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0228:expand:1,4239,512,3727,1105,1105,5344,2.6964,0.02,0.02,0.03,USD,0.00011793
2026-07-27T00:28:24,V11.generate_summary.factuality_chase:llama31_8b_instruct_openrouter,openrouter,meta-llama/llama-3.1-8b-instruct,laysumm_plos_0178,5176,1536,3640,821,821,5997,1.7314,0.02,0.02,0.03,USD,0.00012815
