time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-16T22:06:19,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk0,2170,0,2170,1321,1321,3491,75.3062,0.4,0.1,1.6,USD,0.0029816
2026-06-16T22:06:24,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk0,1962,0,1962,1443,1443,3405,80.2034,0.4,0.1,1.6,USD,0.0030936
2026-06-16T22:06:27,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0178:chunk0,2133,0,2133,1543,1543,3676,83.3602,0.4,0.1,1.6,USD,0.003322
2026-06-16T22:06:35,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk0,2058,0,2058,1578,1578,3636,90.6425,0.4,0.1,1.6,USD,0.003348
2026-06-16T22:06:39,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk0,2256,0,2256,1766,1766,4022,95.1028,0.4,0.1,1.6,USD,0.003728
2026-06-16T22:06:39,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk0,2094,0,2094,1705,1705,3799,95.2223,0.4,0.1,1.6,USD,0.0035656
2026-06-16T22:06:40,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk0,2450,0,2450,1794,1794,4244,95.904,0.4,0.1,1.6,USD,0.0038504
2026-06-16T22:06:46,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk0,1940,0,1940,1971,1971,3911,102.1346,0.4,0.1,1.6,USD,0.0039296
2026-06-16T22:07:03,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk1,2277,0,2277,800,800,3077,43.5981,0.4,0.1,1.6,USD,0.0021908
2026-06-16T22:07:14,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk1,2481,0,2481,991,991,3472,34.1156,0.4,0.1,1.6,USD,0.002578
2026-06-16T22:07:15,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk1,2000,0,2000,884,884,2884,50.6842,0.4,0.1,1.6,USD,0.0022144
