time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-17T03:29:33,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0285,3842,0,3842,1450,1450,5292,6.2024,0.5,0.05,3.0,USD,0.006271
2026-06-17T03:29:33,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0051,3822,0,3822,1452,1452,5274,6.4762,0.5,0.05,3.0,USD,0.006267
2026-06-17T03:29:33,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0228,3978,0,3978,1523,1523,5501,6.6664,0.5,0.05,3.0,USD,0.006558
2026-06-17T03:29:34,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0178,3848,0,3848,1645,1645,5493,7.3249,0.5,0.05,3.0,USD,0.006859
2026-06-17T03:29:39,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0457,3629,0,3629,1314,1314,4943,6.101,0.5,0.05,3.0,USD,0.0057565
2026-06-17T03:29:40,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0563,3127,0,3127,1150,1150,4277,6.2177,0.5,0.05,3.0,USD,0.0050135
2026-06-17T03:29:41,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_1309,3922,0,3922,1688,1688,5610,6.6827,0.5,0.05,3.0,USD,0.007025
2026-06-17T03:29:42,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_plos_0501,5220,0,5220,1926,1926,7146,8.477,0.5,0.05,3.0,USD,0.008388
2026-06-17T03:29:46,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0163,3118,0,3118,1083,1083,4201,4.8682,0.5,0.05,3.0,USD,0.004808
2026-06-17T03:29:46,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0062,4065,0,4065,1495,1495,5560,6.0835,0.5,0.05,3.0,USD,0.0065175
2026-06-17T03:29:46,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026,3999,0,3999,1590,1590,5589,6.851,0.5,0.05,3.0,USD,0.0067695
2026-06-17T03:29:49,v5.rewrite_summary.factuality_chase:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0188,3837,0,3837,1749,1749,5586,7.4487,0.5,0.05,3.0,USD,0.0071655
2026-06-17T03:29:54,v5.rewrite_summary.gemini3_flash_preview_minimal.expand_length.factuality_chase,gemini,gemini-3-flash-preview,laysumm_elife_0188:expand:1,3269,0,3269,1255,1255,4524,5.1628,0.5,0.05,3.0,USD,0.0053995
